customer_id,tenure_months,plan_type,acquisition_channel,weekly_deliveries_last_8w,skipped_weeks_last_8w,avg_box_price,discount_pct_last_order,support_tickets_last_90d,avg_ticket_resolution_hrs,late_deliveries_last_90d,app_sessions_last_30d,recipe_swaps_last_30d,days_since_last_login,referred_friends_total,loyalty_tier,churned
4103,1,4-person-4meal,paid_social,5,1,15.2,4.9,3,26.1,0,11,0,4,0,none,0
4104,20,2-person-4meal,paid_social,4,0,13.37,17.9,1,19.0,0,14,2,12,1,silver,0
4105,1,2-person-4meal,paid_social,2,0,12.1,0,2,17.5,2,4,3,18,0,silver,1
4106,11,4-person-2meal,organic_search,3,1,12.46,10.6,0,30.8,0,13,0,5,0,none,0
4107,10,4-person-4meal,affiliate,6,2,9.47,10.2,1,39.2,2,2,1,6,0,gold,0
4108,5,2-person-3meal,paid_social,3,0,10.34,0,0,13.7,0,5,2,0,0,silver,0
4109,11,4-person-4meal,referral,7,1,11.25,12.0,0,0.5,0,2,1,0,1,none,0
4110,15,2-person-4meal,email,7,0,9.65,0,0,0.5,1,13,2,0,0,silver,0
4111,8,2-person-4meal,paid_social,2,1,14.8,4.8,0,15.0,0,7,0,6,0,gold,1
4112,7,4-person-4meal,organic_search,7,1,8.33,8.0,1,21.3,1,0,3,13,0,gold,1
4113,25,4-person-4meal,paid_social,4,0,7.17,4.3,1,6.4,1,2,3,8,0,none,0
4114,8,4-person-2meal,paid_social,4,2,10.8,3.0,1,0.5,2,9,1,6,0,none,1
4115,8,2-person-4meal,organic_search,7,1,12.52,1.7,2,28.3,0,4,1,4,0,gold,0
4116,17,4-person-4meal,paid_social,4,0,8.19,17.6,1,23.8,0,3,3,0,0,none,0
4117,7,2-person-3meal,referral,6,2,11.65,0,0,3.8,1,0,1,3,0,none,0
4118,11,4-person-2meal,affiliate,4,0,13.48,0,2,23.2,0,10,0,17,0,none,1
4119,16,2-person-4meal,email,7,0,11.06,18.9,0,0.5,0,8,3,0,0,none,0
4120,1,2-person-4meal,referral,7,1,12.15,0,0,12.8,1,1,4,3,0,silver,0
4121,4,2-person-3meal,referral,4,1,13.34,2.0,0,33.5,2,9,0,1,0,silver,0
4122,16,2-person-4meal,organic_search,8,0,12.75,0,1,14.3,0,2,0,9,0,none,0
4123,23,4-person-4meal,organic_search,6,2,10.96,0,1,0.5,0,2,2,11,0,none,0
4124,5,2-person-3meal,organic_search,5,2,10.16,0,1,10.9,0,5,0,0,0,gold,0
4125,18,2-person-3meal,paid_social,7,1,11.62,12.7,2,15.3,1,8,1,17,0,none,0
4126,1,2-person-3meal,paid_social,5,0,12.86,6.0,3,17.6,0,6,1,8,0,silver,0
4127,4,2-person-3meal,organic_search,5,0,14.89,3.0,0,10.8,0,16,0,2,0,gold,0
4128,21,2-person-3meal,paid_social,8,0,9.31,0,0,29.1,0,5,0,4,0,none,0
4129,14,4-person-4meal,organic_search,3,4,8.53,16.9,0,31.0,2,6,0,7,0,none,0
4130,18,2-person-3meal,paid_social,6,2,9.57,22.4,0,26.9,1,7,0,14,0,silver,0
4131,7,2-person-3meal,referral,8,0,10.79,1.3,0,8.8,0,5,2,3,1,none,0
4132,20,4-person-2meal,affiliate,5,0,11.4,8.3,3,10.5,0,0,1,0,0,none,0
4133,17,4-person-4meal,affiliate,7,0,11.71,14.7,1,13.2,0,10,3,3,0,none,1
4134,2,2-person-4meal,organic_search,5,1,15.36,20.7,1,17.4,1,1,3,8,0,none,0
4135,4,2-person-4meal,paid_social,4,2,9.43,7.6,0,3.5,0,12,0,14,0,silver,0
4136,8,2-person-3meal,organic_search,1,0,9.26,0,0,8.7,0,11,1,0,0,silver,0
4137,5,4-person-2meal,referral,5,0,9.71,9.5,1,11.1,0,3,2,10,0,none,1
4138,24,2-person-4meal,organic_search,1,4,10.31,7.5,0,29.6,0,11,4,12,0,none,1
4139,14,2-person-4meal,paid_social,7,0,15.97,30.2,0,27.1,0,3,0,0,1,none,0
4140,18,2-person-4meal,email,1,1,8.89,14.1,3,21.1,0,6,3,2,1,none,0
4141,12,2-person-4meal,referral,5,1,8.06,7.2,1,0.5,1,7,0,12,0,none,1
4142,1,2-person-3meal,organic_search,4,0,12.89,0,0,1.6,0,0,4,12,0,none,0
4143,1,4-person-2meal,organic_search,0,3,10.84,5.3,0,1.3,0,13,3,0,0,none,0
4144,11,2-person-4meal,paid_social,8,0,12.45,14.5,1,0.5,1,10,2,9,0,none,1
4145,14,2-person-3meal,email,2,0,11.53,25.6,1,7.7,0,11,1,0,0,gold,0
4146,10,2-person-4meal,referral,4,2,11.27,13.6,0,6.1,0,2,0,7,0,none,0
4147,9,4-person-2meal,organic_search,1,2,11.67,10.7,0,17.4,0,1,0,4,0,none,0
4148,20,4-person-2meal,paid_social,6,0,10.04,0.0,1,11.3,0,6,0,7,0,silver,0
4149,12,4-person-2meal,paid_social,5,0,8.46,2.5,0,14.7,0,3,0,3,0,none,0
4150,15,2-person-4meal,paid_social,2,1,12.81,16.4,2,12.0,2,10,1,0,0,gold,0
4151,5,4-person-2meal,paid_social,2,2,9.73,15.6,2,8.3,1,12,0,12,1,none,1
4152,1,4-person-4meal,paid_social,8,0,11.35,0,0,25.0,0,2,2,20,0,silver,0
4153,8,2-person-4meal,organic_search,2,1,13.22,9.4,0,2.0,0,5,2,8,0,none,0
4154,19,2-person-4meal,email,4,3,11.42,1.6,2,18.1,2,4,1,0,1,none,0
4155,5,2-person-3meal,organic_search,4,1,10.73,0.3,0,14.6,2,7,3,0,1,none,1
4156,16,2-person-4meal,paid_social,6,2,13.55,0,1,17.6,0,0,0,9,0,none,1
4157,10,4-person-4meal,email,4,1,10.65,8.5,0,7.3,1,0,0,19,1,gold,0
4158,8,2-person-4meal,affiliate,3,2,13.15,14.9,0,16.1,0,8,0,8,0,none,1
4159,5,4-person-2meal,paid_social,4,2,14.8,11.7,0,10.9,0,7,0,7,1,silver,0
4160,1,4-person-2meal,organic_search,4,3,10.05,17.4,1,11.0,1,7,5,18,0,none,0
4161,7,4-person-2meal,email,2,0,13.83,0,0,15.5,1,9,1,15,0,none,0
4162,6,4-person-4meal,paid_social,4,1,14.29,16.6,0,30.0,1,4,0,0,1,silver,0
4163,4,4-person-4meal,affiliate,3,0,10.68,17.6,1,10.3,2,3,2,22,0,none,1
4164,7,4-person-4meal,paid_social,6,0,7.27,0,2,0.5,0,11,1,7,0,silver,0
4165,4,2-person-3meal,organic_search,7,0,10.03,15.7,0,14.3,0,6,1,0,0,none,0
4166,7,2-person-3meal,referral,2,2,10.29,6.8,1,10.2,0,5,0,0,0,silver,0
4167,1,4-person-4meal,referral,3,0,14.8,0,0,9.2,0,0,0,16,0,none,1
4168,1,2-person-3meal,paid_social,3,0,11.39,5.5,2,10.0,0,11,1,4,0,gold,0
4169,16,2-person-4meal,paid_social,5,1,12.59,30.5,1,10.3,0,11,1,17,0,none,0
4170,15,2-person-3meal,paid_social,4,0,12.16,7.9,0,10.4,0,7,0,5,0,none,0
4171,4,2-person-3meal,organic_search,4,2,14.7,3.8,0,9.8,0,11,3,9,0,none,0
4172,9,4-person-4meal,referral,1,1,10.2,25.3,2,9.1,1,5,0,0,0,none,0
4173,8,4-person-4meal,affiliate,4,0,8.63,17.8,2,12.8,1,4,1,0,0,none,0
4174,1,2-person-4meal,referral,2,2,10.61,15.9,2,18.3,0,11,1,12,1,none,1
4175,14,2-person-4meal,paid_social,7,0,9.99,6.8,0,5.8,0,0,3,5,0,none,0
4176,9,2-person-3meal,referral,7,1,8.58,6.8,0,2.4,0,1,2,1,0,silver,0
4177,19,2-person-3meal,organic_search,8,0,9.21,21.8,2,4.2,0,9,0,11,0,silver,0
4178,21,4-person-2meal,paid_social,8,0,11.31,7.0,0,11.3,1,6,1,0,0,none,0
4179,7,4-person-4meal,paid_social,5,0,11.35,14.5,0,23.3,0,5,2,11,0,silver,1
4180,18,4-person-4meal,organic_search,8,0,11.74,11.0,1,6.6,1,7,0,7,0,none,0
4181,8,4-person-4meal,affiliate,3,0,16.15,6.4,0,33.3,0,9,0,8,0,none,1
4182,10,2-person-4meal,referral,7,1,12.43,9.9,0,13.2,0,10,1,6,0,none,0
4183,10,4-person-4meal,paid_social,8,0,13.49,0.5,2,13.8,0,0,1,9,0,silver,1
4184,10,2-person-4meal,organic_search,7,0,15.16,11.0,3,0.5,1,2,1,13,1,none,0
4185,13,2-person-3meal,paid_social,8,0,14.7,0,0,0.5,0,3,1,2,0,none,0
4186,2,4-person-2meal,referral,8,0,9.65,0,0,21.7,0,6,0,4,0,silver,0
4187,11,4-person-2meal,paid_social,2,2,11.66,2.3,3,22.1,0,8,1,17,0,none,1
4188,8,4-person-4meal,organic_search,5,3,10.14,7.1,0,23.2,0,6,0,11,0,none,0
4189,16,2-person-4meal,paid_social,4,2,12.94,0,1,24.6,2,0,2,0,0,silver,0
4190,15,2-person-3meal,organic_search,3,0,13.15,20.2,1,17.8,0,9,2,0,0,none,1
4191,10,4-person-4meal,email,8,0,14.31,17.5,1,7.4,0,12,0,6,1,gold,0
4192,9,4-person-4meal,paid_social,5,2,9.1,0.0,1,14.7,0,10,0,2,0,none,1
4193,1,4-person-2meal,email,6,0,11.86,32.2,0,21.2,1,7,1,0,2,gold,0
4194,20,2-person-3meal,paid_social,3,3,13.16,14.8,1,1.8,0,3,0,0,0,none,0
4195,6,4-person-4meal,paid_social,6,0,14.24,4.6,2,10.7,0,7,0,0,0,silver,0
4196,18,2-person-3meal,referral,4,0,12.98,13.1,0,31.7,2,4,1,0,0,silver,1
4197,16,2-person-4meal,affiliate,6,0,12.34,2.0,0,9.9,0,0,0,0,0,silver,1
4198,9,2-person-3meal,organic_search,6,1,8.31,7.5,0,0.5,0,2,0,5,0,silver,0
4199,14,2-person-3meal,organic_search,3,2,13.11,0,0,25.3,1,4,0,16,0,none,0
4200,7,4-person-2meal,organic_search,2,0,12.62,11.4,1,11.7,0,7,3,4,0,none,1
4201,15,4-person-4meal,organic_search,2,3,8.77,0,0,20.8,0,2,0,6,0,gold,1
4202,8,2-person-3meal,affiliate,6,0,10.22,5.5,2,1.6,0,8,2,0,0,silver,0
4203,17,4-person-2meal,organic_search,3,0,7.89,10.0,1,7.4,1,5,3,1,0,silver,1
4204,6,2-person-4meal,paid_social,6,2,13.81,15.1,0,11.5,0,8,0,0,0,gold,0
4205,2,2-person-4meal,paid_social,8,0,12.96,27.8,0,2.2,0,0,2,13,0,none,0
4206,1,2-person-3meal,referral,8,0,9.71,17.5,1,20.1,0,9,0,0,1,none,0
4207,14,2-person-4meal,paid_social,4,2,11.92,19.3,3,7.4,1,18,0,11,0,none,0
4208,10,2-person-3meal,referral,5,1,11.34,15.6,0,24.1,0,0,2,3,0,none,0
4209,16,4-person-2meal,affiliate,4,3,9.65,0,2,8.7,1,8,2,8,0,none,1
4210,10,2-person-3meal,paid_social,1,1,11.4,0,0,11.8,0,12,0,0,0,none,0
4211,8,4-person-4meal,referral,5,1,11.85,16.1,0,7.9,0,15,1,12,0,silver,0
4212,1,4-person-2meal,paid_social,8,0,14.85,16.7,0,8.0,1,0,0,3,0,none,0
4213,12,4-person-2meal,paid_social,6,1,10.69,11.5,0,14.2,1,2,1,0,0,none,1
4214,9,4-person-4meal,affiliate,7,1,11.44,9.7,1,16.5,0,14,1,1,0,silver,0
4215,16,4-person-2meal,paid_social,4,0,8.74,12.8,2,18.6,0,9,0,10,0,none,0
4216,16,4-person-4meal,paid_social,5,2,11.03,12.1,1,19.8,2,0,0,2,0,none,0
4217,19,2-person-3meal,paid_social,7,1,8.26,20.9,0,14.7,0,0,2,13,0,none,0
4218,22,2-person-3meal,affiliate,4,1,12.98,14.4,0,34.5,1,8,2,15,0,none,0
4219,1,2-person-3meal,organic_search,5,0,8.84,0,0,3.4,2,12,2,0,0,none,0
4220,10,2-person-3meal,affiliate,8,0,8.17,8.3,0,34.3,0,1,0,0,0,none,0
4221,5,4-person-4meal,affiliate,5,1,12.73,2.9,2,0.5,0,8,1,6,0,none,0
4222,17,2-person-4meal,organic_search,4,0,10.58,9.6,2,8.5,2,0,0,4,0,silver,1
4223,9,4-person-2meal,organic_search,4,4,11.48,3.5,0,13.8,1,5,4,1,1,none,0
4224,6,2-person-4meal,affiliate,7,0,12.12,15.1,0,21.1,1,13,1,9,1,none,0
4225,16,4-person-4meal,referral,6,2,9.04,35.8,0,12.7,1,8,1,11,0,none,0
4226,6,4-person-2meal,paid_social,8,0,12.83,0,1,0.5,0,9,2,7,0,silver,0
4227,10,4-person-4meal,paid_social,6,1,10.12,0,1,12.3,0,0,2,0,0,silver,0
4228,12,2-person-4meal,email,4,1,11.01,12.1,0,5.5,2,6,2,7,0,none,1
4229,1,4-person-2meal,organic_search,3,0,9.41,2.1,2,12.2,0,0,0,14,0,silver,1
4230,19,2-person-4meal,email,8,0,11.69,22.2,3,48.5,0,5,0,7,0,none,0
4231,8,2-person-3meal,email,7,1,9.42,9.6,0,8.8,2,4,1,6,2,none,0
4232,1,2-person-3meal,paid_social,1,0,13.54,7.4,1,20.5,1,10,1,18,1,silver,1
4233,1,2-person-4meal,organic_search,4,0,12.81,12.2,2,29.1,0,3,1,8,0,none,0
4234,23,2-person-4meal,organic_search,6,1,8.73,13.3,0,18.8,0,5,0,5,1,none,0
4235,8,2-person-3meal,organic_search,4,1,14.48,12.7,0,1.7,0,4,4,17,0,none,0
4236,11,2-person-3meal,affiliate,4,1,11.14,1.1,0,36.9,0,8,2,14,0,none,1
4237,19,2-person-3meal,referral,7,1,13.94,11.4,0,15.3,0,0,3,0,0,none,0
4238,3,4-person-2meal,paid_social,3,2,16.97,0.2,1,13.3,1,13,0,3,0,none,1
4239,14,4-person-4meal,email,6,1,10.32,4.7,0,10.0,0,1,1,0,0,none,0
4240,12,2-person-4meal,paid_social,7,1,11.61,4.9,1,13.9,0,0,2,4,0,none,0
4241,17,4-person-2meal,referral,1,0,5.66,16.0,0,6.6,0,7,5,8,0,silver,0
4242,13,4-person-2meal,organic_search,6,0,12.88,6.6,0,27.2,0,6,0,19,0,gold,0
4243,16,2-person-3meal,referral,2,0,8.98,19.0,0,27.2,0,0,0,21,0,silver,1
4244,7,2-person-3meal,paid_social,6,0,8.5,9.2,0,40.5,0,3,3,1,1,none,0
4245,7,4-person-4meal,email,4,2,12.33,0,4,18.8,0,1,1,6,0,none,0
4246,18,4-person-4meal,paid_social,0,2,11.26,7.1,0,14.0,0,7,4,7,0,none,1
4247,21,2-person-3meal,paid_social,8,0,12.85,7.7,1,25.7,0,8,0,11,0,none,0
4248,15,2-person-4meal,paid_social,0,0,13.52,3.5,0,0.5,0,1,1,13,0,gold,1
4249,22,2-person-3meal,paid_social,2,2,13.9,5.8,1,13.7,0,7,0,22,1,silver,1
4250,10,2-person-4meal,paid_social,4,0,8.1,0,0,3.1,1,10,0,0,0,silver,0
4251,14,2-person-4meal,affiliate,5,1,8.32,13.3,0,0.5,0,3,0,5,0,none,1
4252,23,2-person-4meal,referral,8,0,10.32,13.2,0,0.5,1,1,0,8,0,gold,0
4253,14,2-person-4meal,email,5,0,11.11,0,0,27.5,0,0,3,21,0,none,0
4254,11,4-person-2meal,paid_social,6,2,11.7,17.7,1,8.7,0,3,3,8,0,none,0
4255,8,4-person-2meal,organic_search,4,0,14.48,7.8,3,11.2,2,8,1,3,0,silver,0
4256,8,4-person-4meal,organic_search,5,3,9.33,4.6,0,23.8,0,0,1,8,0,silver,1
4257,15,4-person-4meal,affiliate,8,0,10.57,0,1,23.0,1,12,0,0,0,none,0
4258,1,2-person-4meal,email,5,1,14.09,11.1,1,10.0,0,5,3,1,0,gold,1
4259,15,4-person-4meal,organic_search,3,0,15.13,17.3,1,19.8,0,5,1,18,0,none,0
4260,1,4-person-2meal,referral,5,3,7.06,0,2,21.8,1,16,3,0,1,none,1
4261,2,4-person-2meal,email,5,2,10.59,7.6,2,15.7,1,8,2,12,0,none,1
4262,14,2-person-4meal,affiliate,5,1,12.8,13.2,0,9.6,0,6,0,0,0,none,0
4263,9,4-person-2meal,paid_social,5,3,10.35,10.0,1,0.5,0,0,3,9,1,none,1
4264,11,2-person-3meal,affiliate,7,1,12.61,19.2,0,13.2,0,1,2,0,0,none,0
4265,4,2-person-3meal,organic_search,2,0,9.98,0,0,1.4,0,4,0,6,0,silver,0
4266,13,4-person-4meal,paid_social,5,2,12.12,10.8,2,14.0,1,14,0,11,0,none,0
4267,21,4-person-2meal,affiliate,6,0,13.5,13.4,1,33.7,0,9,0,13,0,silver,0
4268,16,2-person-3meal,organic_search,5,0,12.88,0.2,2,16.7,0,6,0,1,0,none,1
4269,8,4-person-2meal,affiliate,7,1,9.76,11.5,0,8.9,1,4,0,0,1,silver,1
4270,10,4-person-2meal,paid_social,5,0,14.47,14.4,1,18.2,1,9,0,5,0,none,0
4271,19,2-person-4meal,email,4,0,10.73,27.6,0,17.2,0,9,2,10,1,none,0
4272,17,4-person-4meal,paid_social,7,1,14.72,6.4,3,10.1,1,9,0,2,0,gold,0
4273,4,4-person-4meal,paid_social,3,3,10.82,32.0,0,25.9,0,4,1,14,0,none,1
4274,11,2-person-3meal,paid_social,4,1,10.45,19.3,1,13.2,0,4,1,2,0,none,0
4275,9,2-person-3meal,paid_social,4,3,6.42,9.2,0,17.2,1,5,0,0,0,none,0
4276,1,2-person-3meal,referral,4,0,8.73,35.5,0,4.0,0,13,1,15,0,none,0
4277,5,4-person-4meal,paid_social,3,1,8.14,2.8,1,33.0,0,10,1,0,1,silver,1
4278,13,2-person-3meal,affiliate,3,0,13.8,4.7,2,5.5,0,4,0,13,0,none,0
4279,12,2-person-4meal,paid_social,3,1,11.08,8.9,0,23.6,0,0,1,0,1,none,1
4280,10,2-person-4meal,organic_search,8,0,12.8,13.6,0,20.9,1,9,0,0,0,none,0
4281,29,2-person-4meal,organic_search,6,0,7.72,6.1,0,19.5,0,2,1,15,0,none,0
4282,11,2-person-3meal,affiliate,2,0,10.7,16.0,0,27.1,0,16,0,0,0,none,0
4283,11,4-person-4meal,referral,7,1,8.62,13.1,2,11.8,0,6,3,2,0,silver,1
4284,9,4-person-2meal,paid_social,6,2,10.75,33.3,0,16.1,0,8,1,9,0,silver,0
4285,15,2-person-3meal,paid_social,5,3,9.09,22.4,0,18.8,0,5,2,10,0,none,0
4286,2,2-person-4meal,organic_search,5,0,8.93,22.1,0,15.1,0,10,2,6,0,none,0
4287,13,4-person-2meal,paid_social,6,0,10.72,15.0,0,0.5,0,9,0,20,0,none,1
4288,7,2-person-4meal,referral,2,1,11.53,7.8,0,0.5,1,14,0,4,0,silver,0
4289,10,2-person-3meal,referral,3,3,9.27,23.9,1,29.4,0,8,1,0,0,none,1
4290,5,2-person-3meal,paid_social,8,0,12.22,0.2,0,9.5,0,0,1,1,0,silver,0
4291,11,2-person-3meal,paid_social,6,0,12.02,13.6,2,25.0,2,4,0,0,0,none,0
4292,6,4-person-2meal,organic_search,5,1,11.34,15.0,1,1.8,0,3,2,8,1,silver,0
4293,43,2-person-3meal,organic_search,8,0,11.21,13.4,0,20.6,0,14,1,6,0,silver,0
4294,14,4-person-4meal,organic_search,7,0,9.75,6.7,1,17.1,0,8,0,18,0,none,0
4295,18,2-person-3meal,affiliate,6,1,12.68,19.1,1,15.3,0,4,4,0,0,none,0
4296,4,2-person-3meal,referral,5,0,9.17,21.1,0,15.6,0,11,0,5,1,none,0
4297,11,2-person-3meal,paid_social,5,2,11.23,11.1,0,0.8,0,4,1,18,0,none,0
4298,13,4-person-2meal,organic_search,4,2,7.34,25.2,0,28.9,0,3,0,0,0,none,1
4299,4,2-person-4meal,organic_search,2,0,14.62,7.4,1,9.1,0,5,2,0,1,none,1
4300,7,4-person-4meal,organic_search,3,3,9.29,0.6,2,7.2,1,6,4,0,0,none,1
4301,1,2-person-4meal,paid_social,5,0,12.2,22.7,1,2.5,0,5,1,11,0,none,0
4302,7,2-person-4meal,referral,8,0,12.31,8.7,0,9.9,0,13,0,6,0,none,1
4303,1,2-person-3meal,affiliate,7,1,13.99,0,0,2.2,0,0,0,0,0,silver,0
4304,1,2-person-4meal,referral,7,1,15.07,7.7,0,6.3,0,0,0,6,0,gold,1
4305,13,2-person-4meal,organic_search,1,1,7.11,0.9,0,0.5,0,3,2,4,1,none,0
4306,3,4-person-4meal,organic_search,5,3,8.9,3.6,1,9.8,2,8,0,17,0,none,1
4307,6,4-person-4meal,affiliate,7,0,10.51,0,0,15.9,0,6,1,7,0,none,0
4308,1,2-person-3meal,affiliate,5,2,10.11,19.7,1,22.0,0,8,2,0,0,none,0
4309,12,4-person-4meal,referral,5,0,11.16,17.5,0,10.9,0,0,2,18,0,none,1
4310,16,2-person-3meal,organic_search,6,1,16.44,0,2,11.5,0,4,1,1,0,none,0
4311,9,2-person-4meal,affiliate,5,0,10.43,6.3,0,15.2,1,0,3,0,0,none,1
4312,7,4-person-4meal,organic_search,5,1,9.97,9.8,0,2.0,1,11,3,6,0,silver,0
4313,1,2-person-3meal,organic_search,4,1,12.3,12.4,0,15.2,2,8,1,13,0,silver,0
4314,11,2-person-4meal,paid_social,2,4,11.86,5.2,1,6.4,0,8,0,0,0,none,0
4315,1,2-person-4meal,paid_social,5,0,12.22,0,1,13.7,1,14,0,2,0,none,0
4316,17,4-person-4meal,organic_search,1,3,13.4,11.6,2,28.6,1,6,0,0,0,none,1
4317,9,2-person-4meal,referral,5,1,11.83,17.3,0,10.8,1,8,0,0,0,none,0
4318,14,4-person-4meal,paid_social,7,1,8.06,15.9,1,9.5,0,4,0,0,0,silver,0
4319,7,2-person-3meal,paid_social,6,2,11.65,20.4,1,0.5,2,3,1,6,0,silver,0
4320,1,4-person-2meal,organic_search,6,0,11.89,0,1,7.1,0,0,1,3,0,gold,1
4321,13,4-person-2meal,paid_social,2,0,11.32,0,0,21.5,0,0,2,13,1,none,0
4322,12,2-person-4meal,email,5,1,10.02,26.5,0,0.5,0,14,0,18,0,gold,0
4323,10,2-person-3meal,referral,4,2,9.86,14.0,0,22.2,1,8,0,14,1,none,0
4324,26,2-person-4meal,email,5,2,9.63,11.8,0,18.7,0,8,1,0,1,none,1
4325,4,4-person-4meal,paid_social,1,1,12.07,21.9,0,23.8,2,6,0,19,0,silver,1
4326,10,4-person-2meal,organic_search,7,0,14.87,0,0,3.8,0,5,2,11,0,none,0
4327,1,2-person-3meal,paid_social,6,1,10.3,11.9,0,28.7,1,12,1,8,0,silver,0
4328,10,2-person-4meal,referral,8,0,13.06,0,0,15.3,0,0,3,15,0,none,0
4329,21,4-person-4meal,email,7,1,13.11,18.6,0,8.2,0,4,2,4,0,none,0
4330,1,4-person-2meal,referral,4,2,11.95,11.0,2,14.2,1,2,4,6,0,gold,0
4331,8,4-person-4meal,paid_social,7,1,9.86,9.3,1,4.6,1,4,2,8,1,none,1
4332,6,2-person-4meal,paid_social,6,0,8.74,0,0,8.5,0,7,2,12,1,silver,0
4333,12,2-person-4meal,paid_social,5,0,6.37,9.6,1,19.7,0,7,4,9,0,silver,1
4334,11,2-person-4meal,referral,5,3,9.22,4.1,0,8.2,0,4,2,4,0,silver,0
4335,22,2-person-4meal,paid_social,5,3,10.19,7.6,2,16.8,0,10,1,0,0,none,0
4336,1,4-person-2meal,paid_social,5,0,9.47,17.4,0,27.7,0,5,0,9,0,none,0
4337,10,2-person-3meal,affiliate,7,1,14.29,5.5,0,32.7,0,5,2,7,0,silver,0
4338,19,2-person-4meal,organic_search,6,1,10.95,15.2,0,0.5,0,6,0,0,0,none,0
4339,1,4-person-2meal,paid_social,8,0,13.89,3.4,0,5.2,0,6,0,0,0,gold,0
4340,15,2-person-3meal,organic_search,7,1,13.55,9.5,0,0.5,2,5,3,0,0,silver,0
4341,10,2-person-3meal,paid_social,2,0,8.09,23.0,0,14.9,1,0,0,0,0,silver,1
4342,1,2-person-3meal,organic_search,4,0,10.51,18.0,0,12.3,1,8,0,1,1,silver,0
4343,25,2-person-4meal,referral,2,2,12.46,35.4,1,20.7,0,9,1,3,0,silver,0
4344,10,2-person-4meal,referral,3,0,13.18,0,0,10.2,0,0,0,5,0,none,1
4345,12,4-person-2meal,referral,8,0,9.73,0,1,0.5,1,16,1,0,1,gold,0
4346,15,2-person-3meal,paid_social,4,2,16.92,1.6,0,29.6,2,15,3,4,0,silver,1
4347,15,4-person-4meal,organic_search,4,1,11.38,20.7,0,0.5,0,0,3,5,1,none,1
4348,2,2-person-3meal,paid_social,1,0,10.13,8.8,0,18.4,0,16,2,9,0,none,0
4349,20,4-person-4meal,organic_search,5,1,11.24,11.2,1,13.1,0,9,0,21,0,none,1
4350,2,2-person-4meal,paid_social,5,0,11.13,10.7,0,16.9,1,0,0,23,0,none,1
4351,15,4-person-2meal,email,6,2,8.78,9.1,2,26.6,1,4,3,13,0,none,1
4352,2,2-person-3meal,paid_social,6,2,8.44,18.4,0,11.0,0,11,0,16,0,silver,1
4353,12,4-person-4meal,organic_search,4,0,11.77,31.6,1,15.9,2,11,1,13,0,none,0
4354,1,2-person-4meal,referral,8,0,11.37,0.7,0,11.1,0,0,1,12,0,silver,0
4355,16,2-person-3meal,paid_social,5,3,12.84,13.6,0,2.1,1,8,3,0,0,none,1
4356,1,2-person-3meal,paid_social,8,0,10.69,19.9,1,10.4,1,0,0,0,0,none,0
4357,1,4-person-2meal,affiliate,3,2,9.85,18.9,1,22.9,1,1,0,13,0,none,1
4358,13,2-person-3meal,email,7,1,13.38,2.7,1,14.7,0,10,1,6,0,none,1
4359,1,2-person-4meal,affiliate,7,1,9.0,12.3,0,11.7,2,5,0,14,0,none,0
4360,1,4-person-2meal,paid_social,8,0,10.39,5.1,1,6.6,0,9,3,19,0,none,0
4361,9,2-person-3meal,paid_social,7,1,12.01,16.6,1,24.5,0,3,3,2,0,none,1
4362,18,4-person-2meal,email,7,0,9.15,10.0,0,14.7,0,8,0,0,0,silver,0
4363,5,2-person-4meal,paid_social,5,2,12.15,21.6,0,17.6,0,3,1,0,1,none,0
4364,1,4-person-4meal,organic_search,7,1,11.95,7.3,1,17.2,1,7,0,0,0,silver,0
4365,1,2-person-4meal,paid_social,4,1,10.67,0,0,14.2,1,0,2,0,0,none,1
4366,8,4-person-2meal,email,8,0,13.89,8.8,0,0.5,0,4,0,6,0,silver,0
4367,15,2-person-4meal,organic_search,4,3,9.18,8.8,0,14.4,1,7,0,9,1,none,0
4368,31,2-person-3meal,organic_search,3,5,11.22,2.3,0,6.2,0,2,2,5,0,none,0
4369,14,2-person-4meal,affiliate,0,3,13.01,39.9,1,16.6,0,0,0,3,0,silver,1
4370,11,4-person-2meal,affiliate,2,0,10.37,3.4,1,17.2,0,10,3,16,0,silver,0
4371,9,2-person-3meal,paid_social,3,4,11.31,0,1,25.0,0,5,0,18,0,gold,1
4372,15,4-person-4meal,affiliate,5,0,13.82,0,1,17.1,2,6,0,4,0,silver,0
4373,8,2-person-3meal,organic_search,6,1,14.35,12.0,0,12.5,0,7,0,19,0,none,0
4374,1,4-person-2meal,paid_social,5,0,9.44,4.6,1,17.5,0,9,0,6,0,none,1
4375,15,2-person-4meal,paid_social,5,1,15.12,10.4,1,35.0,0,3,0,10,0,none,0
4376,5,2-person-4meal,organic_search,5,3,11.91,0.5,0,32.6,2,5,2,14,1,none,1
4377,1,4-person-4meal,paid_social,4,0,12.75,0,0,24.3,0,12,0,0,0,gold,0
4378,9,4-person-4meal,paid_social,4,1,11.82,0,0,18.3,1,8,2,0,0,silver,0
4379,8,4-person-4meal,affiliate,7,0,13.48,0.2,2,28.7,0,0,1,3,1,none,1
4380,3,2-person-3meal,affiliate,7,1,10.86,19.7,0,23.9,0,1,2,5,0,none,0
4381,5,4-person-2meal,paid_social,2,2,10.73,14.7,0,11.0,0,1,1,0,0,none,1
